time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1940-02-07T17:15:59.350Z,51.357,174.847,15,6.57,mw,,,,,iscgem,iscgem901184,2022-04-26T19:33:36.198Z,"201 km SE of Attu Station, Alaska",earthquake,,8.8,0.26,,reviewed,iscgem,iscgem
1940-02-05T07:59:30.900Z,45.772,83.767,15,5.81,mw,,,,,iscgem,iscgem901183,2022-04-26T19:33:35.038Z,"89 km WNW of Karamay, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1940-02-03T19:34:56.700Z,39.804,37.799,15,5.1,mw,,,,,iscgemsup,iscgemsup901182,2022-05-09T16:47:39.163Z,"10 km SSE of Zara, Turkey",earthquake,,12,0.2,,reviewed,iscgemsup,iscgemsup
1940-01-27T14:49:49.150Z,34.146,139.027,15,5.95,mw,,,,,iscgem,iscgem901174,2022-04-26T19:33:33.845Z,"59 km S of Shimoda, Japan",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1940-01-26T23:11:43.730Z,42.099,77.535,15,5.71,mw,,,,,iscgem,iscgem901173,2022-04-26T19:33:31.787Z,"29 km E of Kadzhi-Say, Kyrgyzstan",earthquake,,6.4,0.2,,reviewed,iscgem,iscgem
1940-01-26T20:56:03.160Z,40.492,38.164,15,5.17,mw,,,,,iscgemsup,iscgemsup901172,2022-05-09T16:47:35.520Z,"31 km NW of ?ebin Karahisar, Turkey",earthquake,,5.2,0.54,,reviewed,iscgemsup,iscgemsup
1940-01-26T17:04:23.920Z,27.425,132.178,15,6.71,mw,,,,,iscgem,iscgem901171,2022-04-26T19:33:30.597Z,"285 km ESE of Naze, Japan",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1940-01-26T06:41:46.500Z,-14.543,166.795,35,5.98,mw,,,,,iscgem,iscgem901169,2022-04-26T19:33:29.363Z,"62 km NNW of Port-Olry, Vanuatu",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1940-01-20T09:58:11.160Z,-54.454,-136.099,10,6.39,mw,,,,,iscgem,iscgem16965324,2022-04-26T16:03:58.890Z,"Pacific-Antarctic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1940-01-19T05:23:47.650Z,43.267,121.633,15,6.22,mw,,,,,iscgem,iscgem901161,2022-04-26T19:33:27.079Z,"63 km SW of Tongliao, China",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1940-01-17T01:14:56.420Z,17.139,148.059,15,7.5,mw,,,,,iscgem,iscgem901160,2022-04-26T19:33:21.961Z,"Mariana Islands region",earthquake,,3.6,0.2,,reviewed,iscgem,iscgem
1940-01-10T11:17:33.810Z,35.314,99.072,15,5.96,mw,,,,,iscgem,iscgem901156,2022-04-26T19:33:20.801Z,"282 km WSW of Xining, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1940-01-07T09:01:57.400Z,25.229,63.657,15,5.56,mw,,,,,iscgem,iscgem901153,2022-04-26T19:33:19.594Z,"19 km ESE of Pasni, Pakistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1940-01-07T03:22:39.410Z,33.995,141.386,15,6,mw,,,,,iscgem,iscgem901149,2022-04-26T19:33:18.452Z,"161 km SE of Katsuura, Japan",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1940-01-06T19:04:35.170Z,35.373,25.814,15,5.84,mw,,,,,iscgem,iscgem901148,2022-04-26T19:33:17.199Z,"14 km NE of Eloúnda, Greece",earthquake,,11.1,0.26,,reviewed,iscgem,iscgem
1940-01-06T08:15:39.210Z,45.077,151.498,25,6.07,mw,,,,,iscgem,iscgem901146,2022-04-26T19:33:11.890Z,"285 km E of Kuril’sk, Russia",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1940-01-04T20:44:55.390Z,40.415,37.926,15,5.51,mw,,,,,iscgem,iscgem901144,2022-04-26T19:33:10.665Z,"13 km ESE of Mesudiye, Turkey",earthquake,,5.2,0.51,,reviewed,iscgem,iscgem
1940-01-02T11:07:18.540Z,-29.182,-113.001,15,6.28,mw,,,,,iscgem,iscgem901140,2022-04-26T19:33:04.378Z,"Easter Island region",earthquake,,25,0.35,,reviewed,iscgem,iscgem
1940-01-02T00:07:18.060Z,30.733,21.739,15,5.63,mw,,,,,iscgem,iscgem901139,2022-04-26T19:32:59.585Z,"144 km E of Ajdabiya, Libya",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-12-29T11:33:39.610Z,40.028,39.194,15,5.58,mw,,,,,iscgem,iscgem902302,2022-04-25T20:51:42.741Z,"19 km SSE of ?iran, Turkey",earthquake,,8,0.29,,reviewed,iscgem,iscgem
1939-12-28T12:15:32.150Z,35.9533333,-120.9733333,6,5.17,ml,5,277,1.827,0.69,ci,ci3365181,2018-06-04T20:43:44.000Z,"26km NNW of Lake Nacimiento, CA",earthquake,6,31.61,0.211,14,reviewed,ci,ci
1939-12-28T03:25:26.260Z,40.469,37.144,15,5.86,mw,,,,,iscgem,iscgem902298,2022-04-25T20:51:37.030Z,"8 km SSW of Ba?çiftlik, Turkey",earthquake,,4.5,0.27,,reviewed,iscgem,iscgem
1939-12-27T19:28:48.590Z,33.7436667,-118.3283333,6,4.51,ml,6,233,0.4244,0.36,ci,ci3365178,2018-06-04T20:43:44.000Z,"3km ESE of Rolling Hills, CA",earthquake,1.97,31.61,0.079,14,reviewed,ci,ci
1939-12-27T02:48:31.760Z,40.073,38.146,15,5.59,mw,,,,,iscgem,iscgem902292,2022-04-25T20:51:35.690Z,"9 km E of Aksu, Turkey",earthquake,,12,0.64,,reviewed,iscgem,iscgem
1939-12-26T23:57:23.820Z,39.907,39.586,20,7.8,mw,,,,,iscgem,iscgem902291,2022-04-25T20:51:33.901Z,"20 km NNE of Erzincan, Turkey",earthquake,,4.8,0.4,,reviewed,iscgem,iscgem
1939-12-26T11:55:10.420Z,13.426,-88.64,15,5.9,mw,,,,,iscgem,iscgem902289,2022-04-25T20:51:23.163Z,"4 km W of San Agustín, El Salvador",earthquake,,8.1,0.2,,reviewed,iscgem,iscgem
1939-12-25T16:25:09.840Z,-7.033,151.592,15,6.19,mw,,,,,iscgem,iscgem902285,2022-04-25T20:51:20.874Z,"229 km SE of Kimbe, Papua New Guinea",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-12-25T12:52:51.950Z,52.021,-32.096,15,5.8,mw,,,,,iscgem,iscgem902284,2022-04-25T20:51:19.507Z,"Reykjanes Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-12-23T17:11:09.470Z,9.657,-84.896,35,6.11,mw,,,,,iscgem,iscgem902279,2022-04-25T20:51:14.305Z,"18 km SSE of Paquera, Costa Rica",earthquake,,15.2,0.49,,reviewed,iscgem,iscgem
1939-12-22T06:59:21.350Z,29.662,-114.025,15,6.04,mw,,,,,iscgem,iscgem902277,2022-04-25T20:25:37.814Z,"131 km WSW of La Libertad, Mexico",earthquake,,25,0.31,,reviewed,iscgem,iscgem
1939-12-22T04:44:03.610Z,9.61,-84.751,25,6.82,mw,,,,,iscgem,iscgem902276,2022-04-25T20:51:07.528Z,"13 km W of Jacó, Costa Rica",earthquake,,15.2,0.2,,reviewed,iscgem,iscgem
1939-12-21T21:00:45.010Z,-0.018,122.793,150,8.1,mw,,,,,iscgem,iscgem902275,2022-04-25T20:51:06.181Z,"68 km SSW of Gorontalo, Indonesia",earthquake,,33.6,0.4,,reviewed,iscgem,iscgem
1939-12-21T20:54:52.930Z,9.99,-84.412,25,7.59,mw,,,,,iscgem,iscgem902274,2022-04-25T20:51:00.330Z,"4 km WNW of Atenas, Costa Rica",earthquake,,32.4,0.53,,reviewed,iscgem,iscgem
1939-12-20T18:15:02.470Z,38.685,142.301,35,5.65,mw,,,,,iscgem,iscgem902272,2022-04-25T20:50:59.230Z,"66 km SE of ?funato, Japan",earthquake,,10,0.65,,reviewed,iscgem,iscgem
1939-12-16T10:46:34.650Z,43.766,147.617,60,6.55,mw,,,,,iscgem,iscgem902263,2022-04-25T20:50:58.026Z,"72 km E of Shikotan, Russia",earthquake,,5.2,0.28,,reviewed,iscgem,iscgem
1939-12-07T11:16:26.290Z,51.417,-177.437,35,5.96,mw,,,,,iscgem,iscgem902254,2022-04-25T20:50:56.760Z,"75 km SW of Adak, Alaska",earthquake,,10.6,0.39,,reviewed,iscgem,iscgem
1939-12-06T18:00:02.480Z,37.664,142.293,25,5.65,mw,,,,,iscgem,iscgem902253,2022-04-25T20:50:51.429Z,"115 km E of Namie, Japan",earthquake,,12.7,0.35,,reviewed,iscgem,iscgem
1939-12-05T08:30:15.210Z,14.406,-91.804,45,6.82,mw,,,,,iscgem,iscgem902250,2022-04-25T20:25:36.472Z,"17 km NE of Champerico, Guatemala",earthquake,,11.8,0.31,,reviewed,iscgem,iscgem
1939-11-28T14:22:13.310Z,31.991,49.563,15,5.65,mw,,,,,iscgem,iscgem902242,2022-04-25T20:50:50.212Z,"25 km ENE of Masjed Soleym?n, Iran",earthquake,,13.1,0.2,,reviewed,iscgem,iscgem
1939-11-23T15:14:52.000Z,38.18,-90.137,,4.6,fa,,,,,ushis,ushis1271,2018-06-04T20:43:44.000Z,"7 km ENE of Fults, Illinois",earthquake,,,,,reviewed,ushis,sc
1939-11-21T08:48:56.270Z,40.052,40.117,15,5.93,mw,,,,,iscgem,iscgem902235,2022-04-25T20:50:45.460Z,"12 km NE of Otlukbeli, Turkey",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1939-11-18T01:32:48.910Z,51.073,157.56,35,6.31,mw,,,,,iscgem,iscgem902233,2022-04-25T20:50:44.234Z,"87 km ESE of Ozernovskiy, Russia",earthquake,,26.7,0.27,,reviewed,iscgem,iscgem
1939-11-13T07:46:01.350Z,47.402,-122.753,55,6.14,mw,,,,,iscgem,iscgem902225,2022-04-25T20:50:38.180Z,"Puget Sound region, Washington",earthquake,,5.3,0.44,,reviewed,iscgem,iscgem
1939-11-10T20:20:51.830Z,-9.42,149.105,15,6.04,mw,,,,,iscgem,iscgem902223,2022-04-25T20:50:32.836Z,"120 km SE of Popondetta, Papua New Guinea",earthquake,,8.9,0.22,,reviewed,iscgem,iscgem
1939-11-09T16:06:25.450Z,12.96,143.267,85,5.65,mw,,,,,iscgem,iscgem902221,2022-04-25T20:50:31.818Z,"155 km WSW of Merizo Village, Guam",earthquake,,57.9,0.33,,reviewed,iscgem,iscgem
1939-11-08T17:21:15.600Z,36.387,58.024,15,5.79,mw,,,,,iscgem,iscgem902220,2022-04-25T20:50:30.655Z,"36 km ENE of Sabzevar, Iran",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-11-07T03:53:27.240Z,24.344,120.804,15,5.83,mw,,,,,iscgem,iscgem902217,2022-04-25T20:50:29.696Z,"25 km NNE of Taichung, Taiwan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1939-11-05T02:02:11.360Z,7.219,-34.161,15,5.93,mw,,,,,iscgem,iscgem902213,2022-04-25T20:50:24.322Z,"central Mid-Atlantic Ridge",earthquake,,6.8,0.2,,reviewed,iscgem,iscgem
1939-11-04T10:15:23.300Z,32.587,49.042,15,6.02,mw,,,,,iscgem,iscgem902212,2022-04-25T20:50:22.621Z,"59 km ENE of Shahrak-e K?l?r?, Iran",earthquake,,12.4,0.27,,reviewed,iscgem,iscgem
1939-10-26T00:57:27.830Z,-0.319,-18.061,15,5.86,mw,,,,,iscgem,iscgem902201,2022-04-25T20:50:16.462Z,"central Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-10-22T14:39:39.720Z,42.516,144.062,35,5.71,mw,,,,,iscgem,iscgem902199,2022-04-25T20:50:10.854Z,"57 km SSW of Kushiro, Japan",earthquake,,21.2,0.31,,reviewed,iscgem,iscgem
1939-10-20T20:06:06.400Z,7.933,-82.864,15,5.88,mw,,,,,iscgem,iscgem902198,2022-04-25T20:50:04.613Z,"11 km S of Burica, Panama",earthquake,,7.5,0.2,,reviewed,iscgem,iscgem
1939-10-19T21:32:45.840Z,39.723,29.635,15,5.62,mw,,,,,iscgem,iscgem902196,2022-04-25T20:50:02.950Z,"9 km SSE of Domaniç, Turkey",earthquake,,6.9,0.24,,reviewed,iscgem,iscgem
1939-10-15T14:05:30.250Z,44.364,10.126,15,5.41,mw,,,,,iscgemsup,iscgemsup902191,2022-05-09T16:56:01.778Z,"5 km S of Monchio delle Corti, Italy",earthquake,,7.3,0.2,,reviewed,iscgemsup,iscgemsup
1939-10-10T20:42:33.210Z,36.534,68.458,15,5.56,mw,,,,,iscgem,iscgem902189,2022-04-25T20:50:01.493Z,"41 km WSW of Kunduz, Afghanistan",earthquake,,14.4,0.2,,reviewed,iscgem,iscgem
1939-10-10T18:31:59.240Z,38.513,143.07,20,7.41,mw,,,,,iscgem,iscgem902187,2022-04-25T20:49:58.178Z,"off the east coast of Honshu, Japan",earthquake,,13.3,0.34,,reviewed,iscgem,iscgem
1939-10-09T02:18:01.590Z,-19.555,169.671,15,6.1,mw,,,,,iscgem,iscgem902185,2022-04-25T20:49:56.300Z,"40 km E of Isangel, Vanuatu",earthquake,,58,0.36,,reviewed,iscgem,iscgem
1939-10-07T20:43:03.180Z,-6.668,128.469,15,6.15,mw,,,,,iscgem,iscgem902182,2022-04-25T20:49:54.120Z,"261 km NE of Lospalos, Timor Leste",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1939-09-25T15:31:05.340Z,8.836,94.095,15,5.6,mw,,,,,iscgem,iscgem902172,2022-04-25T20:49:52.437Z,"Nicobar Islands, India region",earthquake,,8,0.2,,reviewed,iscgem,iscgem
1939-09-22T00:36:41.640Z,39.204,27.142,35,6.49,mw,,,,,iscgem,iscgem902170,2022-04-25T20:49:50.664Z,"9 km NNW of Bergama, Turkey",earthquake,,5.3,0.25,,reviewed,iscgem,iscgem
1939-09-21T12:43:53.040Z,55.289,-35.135,15,5.61,mw,,,,,iscgem,iscgem902163,2022-04-25T20:49:44.988Z,"Reykjanes Ridge",earthquake,,8.3,0.2,,reviewed,iscgem,iscgem
1939-09-20T00:19:28.990Z,38.036,20.862,15,5.67,mw,,,,,iscgem,iscgem902156,2022-04-25T20:49:38.623Z,"15 km SSE of Póros, Greece",earthquake,,9.1,0.2,,reviewed,iscgem,iscgem
1939-09-19T03:24:05.930Z,38.56,57.29,15,5.84,mw,,,,,iscgem,iscgem902155,2022-04-25T20:49:37.575Z,"18 km NW of Baharly, Turkmenistan",earthquake,,25,0.24,,reviewed,iscgem,iscgem
1939-09-18T00:14:34.810Z,47.715,16.033,15,5.49,mw,,,,,iscgem,iscgem902153,2022-04-25T20:49:36.162Z,"0 km WSW of Ternitz, Austria",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1939-09-17T19:20:19.860Z,-50.241,163.747,10,6.08,mw,,,,,iscgem,iscgem16965286,2022-04-25T20:35:56.408Z,"Auckland Islands, New Zealand region",earthquake,,25,0.47,,reviewed,iscgem,iscgem
1939-09-16T07:16:18.220Z,3.928,128.757,15,5.91,mw,,,,,iscgem,iscgem902150,2022-04-25T20:49:34.709Z,"257 km NNE of Tobelo, Indonesia",earthquake,,25,0.33,,reviewed,iscgem,iscgem
1939-09-15T23:16:30.200Z,39.694,29.49,15,5.93,mw,,,,,iscgem,iscgem902149,2022-04-25T20:49:33.129Z,"15 km SW of Domaniç, Turkey",earthquake,,6.9,0.34,,reviewed,iscgem,iscgem
1939-09-15T21:49:01.120Z,51.153,175.124,15,5.69,mw,,,,,iscgem,iscgem902148,2022-04-25T20:49:31.564Z,"230 km SE of Attu Station, Alaska",earthquake,,10.3,0.37,,reviewed,iscgem,iscgem
1939-09-14T09:01:04.150Z,11.649,94.804,15,5.75,mw,,,,,iscgem,iscgem902145,2022-04-25T20:25:34.884Z,"224 km E of Port Blair, India",earthquake,,2.5,0.22,,reviewed,iscgem,iscgem
1939-09-11T07:53:33.490Z,53.316,-168.755,35,5.58,mw,,,,,iscgem,iscgem902142,2022-04-25T20:49:29.853Z,"42 km N of Nikolski, Alaska",earthquake,,14.7,0.28,,reviewed,iscgem,iscgem
1939-09-08T12:04:47.580Z,50.999,174.959,15,7.24,mw,,,,,iscgem,iscgem902140,2022-04-25T20:49:28.147Z,"238 km SSE of Attu Station, Alaska",earthquake,,3.6,0.27,,reviewed,iscgem,iscgem
1939-09-06T11:27:39.980Z,36.943,66.869,15,5.63,mw,,,,,iscgem,iscgem902138,2022-04-25T20:49:26.303Z,"12 km SSE of Qarch? Gak, Afghanistan",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1939-09-03T07:44:09.310Z,20.01,121.194,25,5.83,mw,,,,,iscgem,iscgem902136,2022-04-25T20:49:24.575Z,"94 km WSW of Basco, Philippines",earthquake,,10.4,0.2,,reviewed,iscgem,iscgem
1939-09-02T08:58:49.550Z,-12.45,166.705,35,6.35,mw,,,,,iscgem,iscgem902135,2022-04-25T20:49:18.679Z,"182 km NNW of Sola, Vanuatu",earthquake,,24.6,0.23,,reviewed,iscgem,iscgem
1939-08-30T00:14:23.910Z,-14.367,-14.037,15,5.76,mw,,,,,iscgem,iscgem902134,2022-04-25T20:25:33.239Z,"southern Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-08-28T21:35:30.970Z,36.42,58.84,15,5.53,mw,,,,,iscgem,iscgem902133,2022-04-25T20:49:13.059Z,"23 km N of Neysh?b?r, Iran",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-08-26T03:24:44.330Z,21.854,121.518,15,5.55,mw,,,,,iscgem,iscgem902130,2022-04-25T20:49:11.297Z,"81 km ESE of Hengchun, Taiwan",earthquake,,12.2,0.29,,reviewed,iscgem,iscgem
1939-08-25T03:48:14.920Z,-4.679,153.199,35,6.05,mw,,,,,iscgem,iscgem902129,2022-04-25T20:49:09.724Z,"109 km ESE of Kokopo, Papua New Guinea",earthquake,,18.7,0.2,,reviewed,iscgem,iscgem
1939-08-23T21:21:05.210Z,6.967,126.61,15,5.76,mw,,,,,iscgem,iscgem902127,2022-04-25T20:49:08.085Z,"20 km ESE of Jovellar, Philippines",earthquake,,32.9,0.2,,reviewed,iscgem,iscgem
1939-08-23T04:36:15.350Z,-19.738,-174.769,35,6.21,mw,,,,,iscgem,iscgem902126,2022-04-25T20:49:06.351Z,"44 km W of Pangai, Tonga",earthquake,,23.6,0.2,,reviewed,iscgem,iscgem
1939-08-22T00:06:21.190Z,37.64,142.103,25,6.01,mw,,,,,iscgem,iscgem902124,2022-04-25T20:49:04.707Z,"98 km E of Namie, Japan",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1939-08-21T15:19:11.760Z,51.76,176.989,35,6.08,mw,,,,,iscgem,iscgem902123,2022-04-25T20:49:03.343Z,"286 km ESE of Attu Station, Alaska",earthquake,,20.9,0.35,,reviewed,iscgem,iscgem
1939-08-20T07:17:26.000Z,54,-164,75,6.25,ms,,,,,ushis,ushis1265,2018-06-04T20:43:44.000Z,"102 km SSW of False Pass, Alaska",earthquake,,,,,reviewed,ushis,gr
1939-08-19T00:47:34.840Z,-18.498,168.641,35,6.05,mw,,,,,iscgem,iscgem902121,2022-04-25T20:48:52.341Z,"91 km SSE of Port-Vila, Vanuatu",earthquake,,32.2,0.2,,reviewed,iscgem,iscgem
1939-08-18T22:16:07.170Z,-18.643,168.603,55,6.5,mw,,,,,iscgem,iscgem902119,2022-04-25T20:48:45.909Z,"104 km SSE of Port-Vila, Vanuatu",earthquake,,32.2,0.2,,reviewed,iscgem,iscgem
1939-08-16T17:07:11.610Z,12.937,-89.92,35,5.99,mw,,,,,iscgem,iscgem902116,2022-04-25T20:48:40.000Z,"73 km S of Acajutla, El Salvador",earthquake,,9.8,0.35,,reviewed,iscgem,iscgem
1939-08-12T09:49:55.770Z,45.114,151.185,25,6.3,mw,,,,,iscgem,iscgem902113,2022-04-25T20:48:34.571Z,"260 km E of Kuril’sk, Russia",earthquake,,4.5,0.21,,reviewed,iscgem,iscgem
1939-08-09T23:43:46.940Z,39.796,30.128,15,5.31,mw,,,,,iscgemsup,iscgemsup902110,2022-05-09T16:55:16.830Z,"14 km SSE of Bozüyük, Turkey",earthquake,,4.5,0.2,,reviewed,iscgemsup,iscgemsup
1939-08-09T03:30:29.160Z,40.127,19.139,15,5.31,mw,,,,,iscgemsup,iscgemsup902108,2022-05-09T16:55:15.352Z,"35 km SW of Orikum, Albania",earthquake,,8.1,0.2,,reviewed,iscgemsup,iscgemsup
1939-08-03T12:32:49.800Z,39.855,30.074,15,5.71,mw,,,,,iscgem,iscgem902103,2022-04-25T20:48:33.071Z,"6 km SSE of Bozüyük, Turkey",earthquake,,4.5,0.33,,reviewed,iscgem,iscgem
1939-08-03T02:28:29.680Z,-20.465,-173.466,15,5.89,mw,,,,,iscgem,iscgem902102,2022-04-25T20:48:31.676Z,"Tonga",earthquake,,11.9,0.2,,reviewed,iscgem,iscgem
1939-08-02T13:06:12.870Z,39.745,29.622,15,5.38,mw,,,,,iscgemsup,iscgemsup902101,2022-05-09T16:55:08.991Z,"6 km S of Domaniç, Turkey",earthquake,,6.9,0.36,,reviewed,iscgemsup,iscgemsup
1939-08-02T09:25:15.740Z,40.804,24.522,15,5.22,mw,,,,,iscgemsup,iscgemsup902100,2022-05-09T16:55:02.604Z,"8 km NW of Prínos, Greece",earthquake,,3.8,0.2,,reviewed,iscgemsup,iscgemsup
1939-08-02T00:46:25.000Z,-36.159,-16.047,10,6.23,mw,,,,,iscgem,iscgem902098,2022-04-25T20:48:29.773Z,"",earthquake,,25,0.52,,reviewed,iscgem,iscgem
1939-07-28T10:12:42.040Z,34.809,25.272,15,5.2,mw,,,,,iscgemsup,iscgemsup902093,2022-05-09T16:54:45.510Z,"24 km SSE of Pýrgos, Greece",earthquake,,9.3,0.2,,reviewed,iscgemsup,iscgemsup
1939-07-28T05:21:18.030Z,37.284,141.755,25,5.5,mw,,,,,iscgem,iscgem902092,2022-04-25T20:48:28.391Z,"70 km ESE of Namie, Japan",earthquake,,9.1,0.35,,reviewed,iscgem,iscgem
1939-07-28T01:06:24.110Z,37.332,141.806,25,5.4,mw,,,,,iscgemsup,iscgemsup902091,2022-05-09T16:54:43.632Z,"73 km ESE of Namie, Japan",earthquake,,9.1,0.55,,reviewed,iscgemsup,iscgemsup
1939-07-27T23:27:14.560Z,43.779,147.06,35,5.7,mw,,,,,iscgem,iscgem902090,2022-04-25T20:48:26.713Z,"27 km E of Shikotan, Russia",earthquake,,66.9,0.2,,reviewed,iscgem,iscgem
1939-07-27T05:09:17.560Z,31.149,142.34,15,5.62,mw,,,,,iscgem,iscgem902089,2022-04-25T20:48:25.031Z,"Izu Islands, Japan region",earthquake,,17.5,0.2,,reviewed,iscgem,iscgem
1939-07-25T07:17:24.860Z,-7.52,107.047,50,5.62,mw,,,,,iscgem,iscgem902088,2022-04-25T20:48:23.583Z,"55 km SW of Banjar, Indonesia",earthquake,,12.5,0.3,,reviewed,iscgem,iscgem
1939-07-25T03:40:24.300Z,39.794,29.862,15,5.44,mw,,,,,iscgem,iscgem902087,2022-04-25T20:48:22.267Z,"4 km W of Dodurga, Turkey",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1939-07-24T22:05:02.140Z,37.093,29.138,15,5.14,mw,,,,,iscgemsup,iscgemsup902086,2022-05-09T16:54:38.332Z,"Western Turkey",earthquake,,4.2,0.2,,reviewed,iscgemsup,iscgemsup
1939-07-24T17:29:55.620Z,28.167,53.824,15,5.29,mw,,,,,iscgemsup,iscgemsup902085,2022-05-09T16:54:32.881Z,"",earthquake,,11.1,0.2,,reviewed,iscgemsup,iscgemsup
1939-07-23T15:07:28.820Z,-9.034,-108.539,15,5.98,mw,,,,,iscgem,iscgem902084,2022-04-25T20:48:20.863Z,"central East Pacific Rise",earthquake,,2.1,0.25,,reviewed,iscgem,iscgem
1939-07-20T02:23:08.260Z,-21.128,-179.106,635,6.8,mw,,,,,iscgem,iscgem902082,2022-04-25T20:48:19.163Z,"Fiji region",earthquake,,17.3,0.2,,reviewed,iscgem,iscgem
1939-07-18T11:24:03.160Z,6.669,93.397,15,5.7,mw,,,,,iscgem,iscgem902081,2022-04-25T20:48:17.774Z,"229 km WNW of Sabang, Indonesia",earthquake,,14.4,0.21,,reviewed,iscgem,iscgem
1939-07-18T03:26:41.840Z,48.951,-129.519,15,6.6,mw,,,,,iscgem,iscgem902080,2022-04-25T20:48:16.386Z,"252 km SW of Port McNeill, Canada",earthquake,,12,0.35,,reviewed,iscgem,iscgem
1939-07-17T09:24:54.000Z,36.85,-121.68,,4.5,ml,,,,,ushis,ushis1264,2018-06-04T20:43:44.000Z,"5 km ESE of Las Lomas, California",earthquake,,,,,reviewed,ushis,brk
1939-07-16T12:21:29.910Z,-16.224,64.294,15,5.8,mw,,,,,iscgem,iscgem902077,2022-04-25T20:48:14.818Z,"Mid-Indian Ridge",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1939-07-14T14:21:00.000Z,19.318,-155.116,,5.5,fa,,,,,ushis,ushis1263,2018-06-04T20:43:44.000Z,"16 km S of Fern Forest, Hawaii",earthquake,,,,,reviewed,ushis,wy
