time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1966-02-08T20:08:04.580Z,41.028,24.95,15,5.12,mw,,,,,iscgem,iscgem850023,2022-04-26T23:26:47.252Z,"3 km SSW of Genisséa, Greece",earthquake,,8.4,0.27,,reviewed,iscgem,iscgem
1966-02-07T23:06:36.990Z,30.276,70.041,10,6.09,mw,,,,,iscgem,iscgem849991,2022-04-26T23:26:45.934Z,"63 km WNW of Dera Ghazi Khan, Pakistan",earthquake,,3.8,0.3,,reviewed,iscgem,iscgem
1966-02-07T05:30:17.660Z,29.889,69.815,22.9,5.37,mw,,,,,iscgem,iscgem849963,2022-04-26T23:26:40.562Z,"27 km E of Barkhan, Pakistan",earthquake,,3,0.2,,reviewed,iscgem,iscgem
1966-02-07T05:21:47.580Z,30.116,69.992,13.2,5.37,mw,,,,,iscgem,iscgem849962,2022-04-26T23:26:34.275Z,"51 km ENE of Barkhan, Pakistan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1966-02-07T04:26:13.780Z,29.956,69.761,10,6.28,mw,,,,,iscgem,iscgem849961,2022-04-26T23:26:28.894Z,"23 km ENE of Barkhan, Pakistan",earthquake,,3,0.3,,reviewed,iscgem,iscgem
1966-02-06T09:52:35.670Z,-56.883,-25.61,35,5.5,mw,,,,,iscgem,iscgem849939,2022-04-26T23:26:23.326Z,"South Sandwich Islands region",earthquake,,24.5,0.47,,reviewed,iscgem,iscgem
1966-02-06T09:13:22.280Z,26.181,103.088,10,5.46,mw,,,,,iscgem,iscgem849938,2022-04-26T23:26:16.982Z,"104 km NW of Qujing, China",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1966-02-05T16:16:05.330Z,50.023,155.506,119.4,5.94,mw,,,,,iscgemsup,iscgemsup849913,2022-05-09T19:21:46.061Z,"84 km SSW of Severo-Kuril’sk, Russia",earthquake,,4.8,0.89,,reviewed,iscgemsup,iscgemsup
1966-02-05T15:12:31.420Z,26.246,103.187,10,6.05,mw,,,,,iscgem,iscgem849911,2022-04-26T23:26:15.616Z,"103 km NW of Qujing, China",earthquake,,3.4,0.3,,reviewed,iscgem,iscgem
1966-02-05T02:57:58.600Z,39.113,21.885,15,5.35,mw,,,,,iscgem,iscgem849885,2022-04-26T23:26:13.981Z,"18 km S of Kallíthiro, Greece",earthquake,,5.6,0.29,,reviewed,iscgem,iscgem
1966-02-05T02:11:08.110Z,39.188,21.841,15,5.22,mw,,,,,iscgem,iscgem849878,2022-04-26T23:26:11.630Z,"11 km SSW of Kallíthiro, Greece",earthquake,,5.6,0.27,,reviewed,iscgem,iscgem
1966-02-05T02:01:45.970Z,39.093,21.777,10,6.19,mw,,,,,iscgem,iscgem849877,2022-04-26T23:26:06.142Z,"15 km NE of Kerasochóri, Greece",earthquake,,5.6,0.3,,reviewed,iscgem,iscgem
1966-02-04T10:39:12.620Z,-15.899,167.914,180,6.41,mw,,,,,iscgem,iscgem849861,2022-04-26T23:26:02.235Z,"57 km ENE of Lakatoro, Vanuatu",earthquake,,6,0.1,,reviewed,iscgem,iscgem
1966-02-03T17:57:42.330Z,24.13,121.966,25,5.77,mw,,,,,iscgem,iscgem849843,2022-04-26T23:25:55.582Z,"Taiwan",earthquake,,6.4,0.2,,reviewed,iscgem,iscgem
1966-02-03T11:58:36.430Z,16.709,119.973,61.1,5.71,mw,,,,,iscgem,iscgem849833,2022-04-26T23:25:49.256Z,"32 km N of Binabalian, Philippines",earthquake,,4.8,0.3,,reviewed,iscgem,iscgem
1966-02-03T05:48:11.110Z,0.211,123.555,158.6,5.71,mw,,,,,iscgem,iscgem849825,2022-04-26T23:25:44.042Z,"65 km ESE of Gorontalo, Indonesia",earthquake,,5.1,0.44,,reviewed,iscgem,iscgem
1966-02-03T02:05:57.480Z,-33.479,-70.04,15,5.17,mw,,,,,iscgem,iscgem849817,2022-04-26T23:25:38.713Z,"50 km E of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",earthquake,,25.2,0.2,,reviewed,iscgem,iscgem
1966-02-02T09:20:07.470Z,33.898,73.142,15,5.42,mw,,,,,iscgem,iscgem849805,2022-04-26T23:25:33.108Z,"17 km S of Havelian, Pakistan",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1966-02-01T05:58:21.260Z,42.072,66.091,15,5.14,mw,,,,,iscgem,iscgem849773,2022-04-26T23:25:31.359Z,"171 km NNE of Nurota, Uzbekistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1966-01-31T14:01:24.100Z,-24.837,-64.413,25,5.78,mw,,,,,iscgem,iscgem851422,2022-05-09T22:49:30.000Z,"25 km WSW of Las Lajitas, Argentina",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1966-01-31T02:35:04.990Z,27.889,99.673,15,5.39,mw,,,,,iscgem,iscgem851402,2022-04-26T23:28:42.213Z,"7 km NNW of Shangri-La, China",earthquake,,25,0.26,,reviewed,iscgem,iscgem
1966-01-29T14:40:27.700Z,16.207,-91.463,11.9,5.21,mw,,,,,iscgem,iscgem851355,2022-04-26T23:28:36.592Z,"7 km NNW of Nuevo San Juan Chamula, Mexico",earthquake,,3.6,0.48,,reviewed,iscgem,iscgem
1966-01-28T22:38:14.700Z,51.514,157.119,115.6,5.59,mw,,,,,iscgem,iscgem851328,2022-04-26T23:28:30.983Z,"42 km E of Ozernovskiy, Russia",earthquake,,5.3,0.54,,reviewed,iscgem,iscgem
1966-01-28T19:07:16.380Z,51.623,-177.023,59,5.52,mw,,,,,iscgem,iscgem851323,2022-04-26T23:28:25.274Z,"38 km SW of Adak, Alaska",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1966-01-28T08:52:03.960Z,39.337,73.028,15,5.37,mw,,,,,iscgem,iscgem851308,2022-04-26T23:28:24.156Z,"69 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,,16.8,0.25,,reviewed,iscgem,iscgem
1966-01-28T05:42:17.540Z,-17.114,168.559,10,6,mw,,,,,iscgem,iscgem851301,2022-04-26T23:28:22.995Z,"73 km NNE of Port-Vila, Vanuatu",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1966-01-27T19:39:05.900Z,51.31,178.27,38,5.5,mb,,,,,ushis,ushis2879,2018-06-04T20:43:45.000Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,ushis,us
1966-01-26T01:00:14.770Z,-59.548,-26.465,60,5.58,mw,,,,,iscgem,iscgem851232,2022-04-26T23:28:21.835Z,"South Sandwich Islands region",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1966-01-24T21:07:40.710Z,-23.534,-64.168,10,5.17,mw,,,,,iscgem,iscgem851194,2022-04-26T23:28:20.733Z,"33 km ENE of Yuto, Argentina",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1966-01-24T15:32:52.760Z,29.953,69.687,18,5.38,mw,,,,,iscgem,iscgem851188,2022-04-26T23:28:19.541Z,"16 km ENE of Barkhan, Pakistan",earthquake,,13.9,0.2,,reviewed,iscgem,iscgem
1966-01-24T07:23:10.300Z,30.013,69.606,10,5.6,mw,,,,,iscgem,iscgem851175,2022-04-26T23:28:18.327Z,"14 km NNE of Barkhan, Pakistan",earthquake,,13.9,0.3,,reviewed,iscgem,iscgem
1966-01-24T02:15:27.380Z,32.56,67.533,12.9,5.27,mw,,,,,iscgem,iscgem851157,2022-04-26T23:28:17.176Z,"central Afghanistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1966-01-23T01:56:39.980Z,36.97,-106.954,10,5.13,mw,,,,,iscgem,iscgem851116,2022-04-26T23:28:16.041Z,"",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1966-01-22T14:27:09.040Z,55.956,-153.942,20,6.19,mw,,,,,iscgem,iscgem851097,2022-04-26T23:28:14.858Z,"111 km S of Akhiok, Alaska",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1966-01-20T14:46:06.780Z,52.855,171.715,25,5.53,mw,,,,,iscgem,iscgem851032,2022-04-26T23:28:13.374Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,3.2,0.37,,reviewed,iscgem,iscgem
1966-01-20T01:44:47.770Z,37.883,138.151,10,5.77,mw,,,,,iscgem,iscgem851021,2022-04-26T23:28:06.406Z,"33 km SW of Ry?tsu-minato, Japan",earthquake,,6.6,0.68,,reviewed,iscgem,iscgem
1966-01-16T19:44:42.220Z,54.861,165.909,20,5.55,mw,,,,,iscgem,iscgem850916,2022-04-26T23:28:05.213Z,"264 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,9.2,0.36,,reviewed,iscgem,iscgem
1966-01-16T09:11:51.040Z,52.764,172.058,22.5,5.75,mw,,,,,iscgem,iscgem850905,2022-04-26T23:28:04.087Z,"76 km W of Attu Station, Alaska",earthquake,,5.7,0.5,,reviewed,iscgem,iscgem
1966-01-15T19:29:31.910Z,-33.496,-69.908,10,5.35,mw,,,,,iscgem,iscgem850892,2022-04-26T23:28:02.976Z,"62 km E of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",earthquake,,25.2,0.2,,reviewed,iscgem,iscgem
1966-01-15T19:28:54.480Z,-33.597,-70.092,10,5.22,mw,,,,,iscgem,iscgem850891,2022-04-26T23:28:01.820Z,"44 km E of Puente Alto, Chile",earthquake,,25.2,0.35,,reviewed,iscgem,iscgem
1966-01-14T20:41:06.430Z,-17.383,166.818,15,5.5,mw,,,,,iscgem,iscgem850863,2022-04-26T23:28:00.648Z,"155 km SSW of Lakatoro, Vanuatu",earthquake,,26,0.32,,reviewed,iscgem,iscgem
1966-01-13T10:41:14.340Z,52.829,172.048,22.5,5.67,mw,,,,,iscgem,iscgem850836,2022-04-26T23:27:59.534Z,"76 km W of Attu Station, Alaska",earthquake,,5.7,0.22,,reviewed,iscgem,iscgem
1966-01-11T14:16:32.340Z,33.675,137.244,15,6.03,mw,,,,,iscgem,iscgem850781,2022-04-26T23:27:58.405Z,"97 km SSE of Toba, Japan",earthquake,,16.9,0.37,,reviewed,iscgem,iscgem
1966-01-11T14:06:17.560Z,33.643,137.232,15,5.3,mw,,,,,iscgem,iscgem850779,2022-04-26T23:27:57.190Z,"99 km SSE of Toba, Japan",earthquake,,16.9,0.4,,reviewed,iscgem,iscgem
1966-01-11T03:10:54.880Z,0.586,120.141,35,5.9,mw,,,,,iscgem,iscgem850772,2022-04-26T23:27:55.972Z,"167 km N of Palu, Indonesia",earthquake,,9.3,0.42,,reviewed,iscgem,iscgem
1966-01-10T11:13:00.510Z,7.44,-72.124,15,5.15,mw,,,,,iscgem,iscgem850760,2022-04-26T23:27:54.716Z,"37 km SSE of San Cristóbal, Venezuela",earthquake,,5.2,0.32,,reviewed,iscgem,iscgem
1966-01-05T18:09:58.930Z,21.866,146.818,13.2,5.57,mw,,,,,iscgem,iscgem850667,2022-04-26T23:27:53.352Z,"Mariana Islands region",earthquake,,4.5,0.21,,reviewed,iscgem,iscgem
1966-01-05T17:21:29.650Z,13.248,95.42,25,5.84,mw,,,,,iscgem,iscgem850665,2022-04-26T23:27:47.977Z,"Andaman Islands, India region",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1966-01-02T23:12:19.900Z,37.745,23.11,15,5.27,mw,,,,,iscgem,iscgem850605,2022-04-26T23:27:42.539Z,"7 km SE of Sofikón, Greece",earthquake,,14.9,0.5,,reviewed,iscgem,iscgem
1965-12-30T06:16:04.120Z,-16.673,-71.111,100,5.81,mw,,,,,iscgem,iscgem852060,2022-04-26T23:30:22.828Z,"southern Peru",earthquake,,4.8,0.33,,reviewed,iscgem,iscgem
1965-12-30T02:06:35.040Z,54.21,-164.476,35,5.62,mw,,,,,iscgem,iscgem852053,2022-04-26T23:30:21.508Z,"85 km E of Akutan, Alaska",earthquake,,28.2,0.44,,reviewed,iscgem,iscgem
1965-12-28T22:04:53.830Z,-3.197,-77.037,16.4,5.53,mw,,,,,iscgem,iscgem852031,2022-04-26T23:30:20.054Z,"73 km WNW of Alianza Cristiana, Peru",earthquake,,2.2,0.52,,reviewed,iscgem,iscgem
1965-12-28T20:32:27.390Z,27.863,141.992,45,5.79,mw,,,,,iscgem,iscgem852030,2022-04-26T23:30:18.659Z,"Bonin Islands, Japan region",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1965-12-26T03:53:12.670Z,-5.201,151.583,80.1,5.93,mw,,,,,iscgem,iscgem851979,2022-04-26T23:30:17.317Z,"121 km SW of Kokopo, Papua New Guinea",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1965-12-25T02:57:59.070Z,-18.096,-178.979,621.8,6.22,mw,,,,,iscgem,iscgem851951,2022-04-26T23:30:16.067Z,"Fiji region",earthquake,,6.6,0.1,,reviewed,iscgem,iscgem
1965-12-23T20:47:38.450Z,60.481,-140.766,20.1,5.6,mw,,,,,iscgem,iscgem851933,2022-04-26T23:30:14.638Z,"119 km NNW of Yakutat, Alaska",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1965-12-23T11:10:00.370Z,27.756,54.415,15,5.12,mw,,,,,iscgem,iscgem851924,2022-04-26T23:30:13.338Z,"29 km ENE of Ger?sh, Iran",earthquake,,9.9,0.2,,reviewed,iscgem,iscgem
1965-12-22T19:41:24.940Z,58.335,-153.303,52.4,6.25,mw,,,,,iscgem,iscgem851909,2022-04-26T23:30:11.854Z,"38 km NW of Aleneva, Alaska",earthquake,,5.1,0.2,,reviewed,iscgem,iscgem
1965-12-22T00:28:51.400Z,52.293,160.356,26.9,5.82,mw,,,,,iscgem,iscgem851890,2022-04-26T23:30:10.160Z,"145 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1965-12-21T08:41:00.000Z,16.806,-98.198,25,5.41,mw,,,,,iscgem,iscgem851872,2022-04-26T23:30:08.572Z,"4 km ENE of Xochistlahuaca, Mexico",earthquake,,23.8,0.33,,reviewed,iscgem,iscgem
1965-12-19T22:06:31.460Z,-32.233,78.76,10,6.02,mw,,,,,iscgem,iscgem851845,2022-04-26T23:30:07.244Z,"Mid-Indian Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1965-12-18T08:30:49.530Z,44.698,150.055,45,5.56,mw,,,,,iscgem,iscgem851819,2022-04-26T23:30:05.667Z,"181 km ESE of Kuril’sk, Russia",earthquake,,6,0.21,,reviewed,iscgem,iscgem
1965-12-16T22:46:29.230Z,-22.551,-68.679,97.9,5.53,mw,,,,,iscgem,iscgem851793,2022-04-26T23:30:03.936Z,"27 km ESE of Calama, Chile",earthquake,,7.9,0.25,,reviewed,iscgem,iscgem
1965-12-16T19:15:00.480Z,37.0725,-116.0291667,0.5,4.73,ml,11,263,1.761,0.6,ci,ci3339350,2016-01-28T19:53:54.830Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.206,10,reviewed,ci,ci
1965-12-15T23:05:25.600Z,7.65,-81.913,25,6.35,mw,,,,,iscgem,iscgem851774,2022-04-26T23:29:58.462Z,"55 km SSW of Quebrada de Piedra, Panama",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1965-12-15T19:19:49.420Z,-56.722,-141.439,15,5.77,mw,,,,,iscgem,iscgem851771,2022-04-26T23:29:56.982Z,"Pacific-Antarctic Ridge",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1965-12-15T08:22:22.120Z,-0.01,123.599,145,5.55,mw,,,,,iscgem,iscgem851756,2022-04-26T23:29:55.600Z,"85 km SE of Gorontalo, Indonesia",earthquake,,6.2,0.5,,reviewed,iscgem,iscgem
1965-12-13T15:08:25.220Z,-56.033,-27.716,123.7,5.5,mw,,,,,iscgem,iscgem851712,2022-04-26T23:29:53.895Z,"South Sandwich Islands region",earthquake,,6.2,0.49,,reviewed,iscgem,iscgem
1965-12-13T14:46:12.180Z,44.757,150.195,23.1,5.62,mw,,,,,iscgem,iscgem851711,2022-04-26T23:29:52.225Z,"190 km ESE of Kuril’sk, Russia",earthquake,,13.9,0.29,,reviewed,iscgem,iscgem
1965-12-13T10:52:11.330Z,44.688,149.939,29.2,6.01,mw,,,,,iscgem,iscgem851705,2022-04-26T23:29:46.503Z,"173 km ESE of Kuril’sk, Russia",earthquake,,3.9,0.29,,reviewed,iscgem,iscgem
1965-12-13T03:44:48.700Z,-5.803,133.675,15,5.71,mw,,,,,iscgem,iscgem851697,2022-04-26T23:29:40.914Z,"104 km E of Tual, Indonesia",earthquake,,11.9,0.3,,reviewed,iscgem,iscgem
1965-12-11T13:40:13.890Z,-29.757,-67.485,20,5.13,mw,,,,,iscgem,iscgem851655,2022-04-26T23:29:39.167Z,"65 km S of Chilecito, Argentina",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1965-12-10T21:53:19.070Z,-11.292,166.143,52.8,5.9,mw,,,,,iscgem,iscgem851639,2022-04-26T23:29:33.053Z,"73 km SSE of Lata, Solomon Islands",earthquake,,5.2,0.3,,reviewed,iscgem,iscgem
1965-12-09T20:26:04.570Z,27.317,92.503,15,5.5,mw,,,,,iscgem,iscgem851622,2022-04-26T23:29:27.479Z,"9 km NE of Bomdila, India",earthquake,,11.8,0.2,,reviewed,iscgem,iscgem
1965-12-09T13:12:56.270Z,-18.108,-178.062,645,6.15,mw,,,,,iscgem,iscgem851614,2022-04-26T23:29:25.682Z,"277 km E of Levuka, Fiji",earthquake,,8.3,0.1,,reviewed,iscgem,iscgem
1965-12-09T06:07:47.930Z,17.135,-100.126,35,6.43,mw,,,,,iscgem,iscgem851606,2022-04-26T23:29:20.111Z,"8 km S of Tepetixtla, Mexico",earthquake,,8.2,0.2,,reviewed,iscgem,iscgem
1965-12-08T18:05:27.140Z,-37.199,177.558,175,6.04,mw,,,,,iscgem,iscgem851601,2022-04-26T23:29:14.205Z,"93 km NNE of Opotiki, New Zealand",earthquake,,5.1,0.1,,reviewed,iscgem,iscgem
1965-12-07T22:19:17.790Z,-6.458,146.298,122.5,6.27,mw,,,,,iscgemsup,iscgemsup851584,2022-05-09T19:21:53.248Z,"51 km ESE of Kainantu, Papua New Guinea",earthquake,,10.6,0.83,,reviewed,iscgemsup,iscgemsup
1965-12-06T11:34:55.960Z,18.919,-107.176,25,6.7,mw,,,,,iscgem,iscgem851547,2022-04-26T23:29:13.001Z,"217 km SW of La Cruz de Loreto, Mexico",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1965-12-05T18:14:52.420Z,52.612,173.14,35,5.58,mw,,,,,iscgem,iscgem851530,2022-04-26T23:29:06.995Z,"26 km S of Attu Station, Alaska",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1965-12-04T02:11:50.790Z,51.101,-170.604,15,5.84,mw,,,,,iscgem,iscgem851508,2022-04-26T23:29:01.407Z,"236 km SSW of Nikolski, Alaska",earthquake,,3.9,0.42,,reviewed,iscgem,iscgem
1965-12-03T21:17:38.120Z,36.3,69.288,30,5.48,mw,,,,,iscgem,iscgem851504,2022-04-26T23:29:00.103Z,"29 km NNE of Nahr?n, Afghanistan",earthquake,,4.6,0.25,,reviewed,iscgem,iscgem
1965-12-03T15:13:02.550Z,37.1646667,-116.0523333,0.7,5.03,ml,12,266,1.744,0.51,ci,ci3330366,2016-01-28T19:40:48.080Z,"68km ENE of Beatty, NV",nuclear explosion,99,31.61,0.112,10,reviewed,ci,ci
1965-12-02T23:38:13.730Z,-15.372,-173.042,15,5.65,mw,,,,,iscgem,iscgem851479,2022-04-26T23:28:54.008Z,"103 km NE of Hihifo, Tonga",earthquake,,16,0.26,,reviewed,iscgem,iscgem
1965-11-29T17:07:01.870Z,-6.143,-78.675,22.2,5.46,mw,,,,,iscgem,iscgem852768,2022-04-26T23:31:49.992Z,"26 km S of Choros, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1965-11-29T13:47:18.270Z,0.034,123.476,175.9,5.54,mw,,,,,iscgem,iscgem852765,2022-04-26T23:31:48.696Z,"72 km SE of Gorontalo, Indonesia",earthquake,,5.5,0.24,,reviewed,iscgem,iscgem
1965-11-29T05:01:25.240Z,-53.845,-133.246,10,5.51,mw,,,,,iscgem,iscgem852759,2022-04-26T23:31:47.349Z,"Pacific-Antarctic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1965-11-28T21:31:45.810Z,-4.841,103.103,60,5.85,mw,,,,,iscgemsup,iscgemsup852752,2022-05-09T19:22:00.602Z,"southern Sumatra, Indonesia",earthquake,,9.9,0.98,,reviewed,iscgemsup,iscgemsup
1965-11-28T05:26:06.910Z,36.096,27.318,77.4,5.9,mw,,,,,iscgem,iscgem852740,2022-04-26T23:31:45.807Z,"50 km WSW of Émponas, Greece",earthquake,,6.3,0.3,,reviewed,iscgem,iscgem
1965-11-28T03:56:46.510Z,-45.847,-72.958,25,6.2,mw,,,,,iscgem,iscgem852739,2022-04-26T23:31:44.220Z,"43 km SSW of Puerto Chacabuco, Chile",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1965-11-27T12:01:56.500Z,-9.611,159.797,70,5.82,mw,,,,,iscgem,iscgem852726,2022-04-26T23:31:42.720Z,"12 km NE of Malango, Solomon Islands",earthquake,,11.9,0.3,,reviewed,iscgem,iscgem
1965-11-27T08:42:24.510Z,33.011,141.079,60,5.63,mw,,,,,iscgem,iscgem852723,2022-04-26T23:31:41.045Z,"245 km SSE of Tateyama, Japan",earthquake,,9.7,0.33,,reviewed,iscgem,iscgem
1965-11-27T01:29:48.470Z,-5.983,148.46,35,5.76,mw,,,,,iscgem,iscgem852709,2022-04-26T23:31:39.526Z,"93 km NE of Finschhafen, Papua New Guinea",earthquake,,17,0.33,,reviewed,iscgem,iscgem
1965-11-26T00:17:18.390Z,32.144,140.978,49.7,5.53,mw,,,,,iscgem,iscgem852683,2022-04-26T23:31:37.907Z,"Izu Islands, Japan region",earthquake,,5,0.25,,reviewed,iscgem,iscgem
1965-11-25T10:50:36.860Z,-17.196,-100.425,10,5.44,mw,,,,,iscgem,iscgem852668,2022-04-26T23:31:36.309Z,"southeast central Pacific Ocean",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1965-11-23T16:31:06.880Z,-8.666,111.103,55,5.76,mw,,,,,iscgem,iscgem852636,2022-04-26T23:31:34.631Z,"86 km S of Jatiroto, Indonesia",earthquake,,14.7,0.25,,reviewed,iscgem,iscgem
1965-11-23T02:17:50.220Z,51.42,-179.7,30,5.62,mw,,,,,iscgem,iscgem852621,2022-04-26T23:31:29.414Z,"218 km WSW of Adak, Alaska",earthquake,,16.2,0.38,,reviewed,iscgem,iscgem
1965-11-23T01:17:30.570Z,2.983,124.831,20,6.2,mw,,,,,iscgem,iscgem852620,2022-04-26T23:31:27.576Z,"165 km N of Manado, Indonesia",earthquake,,25,0.28,,reviewed,iscgem,iscgem
